Year; Month;  Monthly Anomaly;Monthly Unc.;  Annual Anomaly; Annual Unc.;  Five-year Anomaly; Five-year Unc.; Ten-year  Anomaly; Ten-year Unc.;   Twenty-year Anomaly; Twenty-year Unc.
1942;8;-0.074;0.237;0.023;0.19;0.091;0.157;0.051;0.104;-0.032;0.071
1942;9;-0.07;0.22;0.013;0.19;0.091;0.159;0.049;0.105;-0.032;0.071
1942;10;0.026;0.209;0.023;0.19;0.092;0.162;0.049;0.105;-0.031;0.071
1942;11;0.014;0.205;0.023;0.19;0.092;0.165;0.049;0.105;-0.031;0.071
1942;12;0.11;0.205;0.018;0.191;0.092;0.168;0.048;0.105;-0.029;0.071
1943;1;-0.042;0.206;0.026;0.191;0.089;0.171;0.048;0.105;-0.028;0.071
1943;2;0.128;0.204;0.042;0.19;0.092;0.173;0.046;0.105;-0.026;0.071
1943;3;-0.039;0.205;0.05;0.19;0.092;0.176;0.044;0.106;-0.024;0.071
1943;4;0.132;0.212;0.074;0.19;0.095;0.179;0.042;0.106;-0.022;0.071
1943;5;0.084;0.218;0.086;0.19;0.096;0.181;0.044;0.106;-0.02;0.071
1943;6;-0.031;0.208;0.099;0.19;0.091;0.184;0.045;0.106;-0.017;0.071
1943;7;0.081;0.232;0.134;0.19;0.092;0.181;0.045;0.106;-0.015;0.071
1943;8;0.106;0.232;0.144;0.19;0.089;0.178;0.044;0.107;-0.014;0.071
1943;9;0.026;0.214;0.169;0.19;0.091;0.176;0.043;0.107;-0.012;0.071
1943;10;0.315;0.205;0.172;0.19;0.092;0.173;0.04;0.107;-0.01;0.071
1943;11;0.16;0.205;0.178;0.19;0.091;0.17;0.038;0.107;-0.009;0.071
1943;12;0.267;0.206;0.19;0.19;0.087;0.168;0.037;0.107;-0.007;0.071
1944;1;0.383;0.2;0.198;0.19;0.084;0.165;0.038;0.108;-0.006;0.071
1944;2;0.244;0.203;0.208;0.19;0.081;0.162;0.037;0.108;-0.006;0.071
1944;3;0.26;0.202;0.222;0.191;0.082;0.16;0.038;0.108;-0.005;0.071
1944;4;0.17;0.21;0.22;0.191;0.078;0.157;0.037;0.108;-0.004;0.071
1944;5;0.156;0.216;0.212;0.191;0.078;0.155;0.036;0.108;-0.003;0.071
1944;6;0.112;0.211;0.201;0.191;0.07;0.152;0.033;0.109;-0.003;0.071
1944;7;0.181;0.227;0.178;0.192;0.064;0.15;0.032;0.109;-0.003;0.071
1944;8;0.227;0.233;0.156;0.192;0.064;0.147;0.032;0.109;-0.002;0.071
1944;9;0.189;0.213;0.142;0.192;0.065;0.145;0.031;0.109;-0.002;0.071
1944;10;0.287;0.208;0.146;0.192;0.066;0.142;0.031;0.109;-0.001;0.071
1944;11;0.074;0.207;0.134;0.192;0.064;0.14;0.031;0.109;-0.001;0.071
1944;12;0.13;0.209;0.125;0.192;0.063;0.138;0.026;0.109;-0.001;0.071
1945;1;0.105;0.204;0.109;0.193;0.062;0.135;0.024;0.109;0.002;0.071
1945;2;-0.015;0.205;0.109;0.193;0.062;0.133;0.02;0.109;0.001;0.071
1945;3;0.086;0.204;0.103;0.192;0.061;0.131;0.019;0.109;0;0.071
1945;4;0.221;0.21;0.097;0.192;0.063;0.129;0.016;0.109;0.001;0.071
1945;5;0.012;0.217;0.092;0.19;0.063;0.127;0.015;0.109;0.002;0.071
1945;6;0.005;0.213;0.076;0.189;0.061;0.125;0.014;0.109;0.002;0.071
1945;7;-0.007;0.232;0.071;0.175;0.063;0.123;0.013;0.109;0.003;0.071
1945;8;0.228;0.237;0.068;0.162;0.058;0.121;0.011;0.109;0.004;0.071
1945;9;0.106;0.214;0.064;0.151;0.055;0.119;0.009;0.109;0.004;0.071
1945;10;0.223;0.201;0.052;0.14;0.051;0.117;0.007;0.109;0.005;0.071
1945;11;0.007;0.196;0.045;0.131;0.05;0.116;0.005;0.109;0.005;0.071
1945;12;-0.064;0.201;0.028;0.124;0.051;0.114;0.002;0.109;0.005;0.071
1946;1;0.053;0.152;0.023;0.118;0.048;0.112;-0.001;0.108;0.006;0.071
1946;2;-0.048;0.146;-0.01;0.115;0.046;0.111;-0.006;0.106;0.007;0.071
1946;3;0.032;0.145;-0.029;0.116;0.043;0.11;-0.006;0.105;0.007;0.071
1946;4;0.073;0.154;-0.049;0.118;0.037;0.108;-0.006;0.104;0.007;0.071
1946;5;-0.064;0.165;-0.055;0.122;0.031;0.107;-0.005;0.103;0.007;0.071
1946;6;-0.198;0.154;-0.071;0.127;0.022;0.106;-0.005;0.102;0.007;0.071
1946;7;-0.073;0.181;-0.075;0.126;0.017;0.105;-0.005;0.101;0.007;0.071
1946;8;-0.166;0.19;-0.069;0.125;0.009;0.103;-0.004;0.1;0.006;0.071
1946;9;-0.127;0.166;-0.061;0.124;0.004;0.102;-0.001;0.099;0.005;0.071
1946;10;-0.008;0.154;-0.061;0.124;-0.001;0.101;-0.001;0.098;0.004;0.071
1946;11;-0.07;0.146;-0.06;0.124;-0.005;0.101;-0.001;0.097;0.004;0.071
1946;12;-0.256;0.142;-0.048;0.124;-0.011;0.1;-0.001;0.096;0.004;0.071
1947;1;0;0.139;-0.046;0.124;-0.016;0.099;-0.002;0.095;0.003;0.071
1947;2;0.025;0.134;-0.042;0.123;-0.022;0.099;-0.001;0.094;0.003;0.071
1947;3;0.13;0.136;-0.04;0.123;-0.028;0.098;-0.002;0.093;0.003;0.071
1947;4;0.078;0.15;-0.029;0.123;-0.033;0.098;-0.002;0.092;0.004;0.071
1947;5;-0.056;0.162;-0.018;0.123;-0.036;0.097;-0.002;0.091;0.004;0.07
1947;6;-0.056;0.155;-0.001;0.123;-0.039;0.097;-0.001;0.091;0.005;0.07
1947;7;-0.046;0.179;0.005;0.122;-0.045;0.096;0;0.09;0.005;0.07
1947;8;-0.114;0.183;-0.011;0.123;-0.05;0.096;0.002;0.089;0.005;0.07
1947;9;-0.108;0.164;-0.04;0.123;-0.054;0.096;0.003;0.088;0.005;0.07
1947;10;0.123;0.148;-0.054;0.122;-0.061;0.096;0.004;0.087;0.005;0.07
1947;11;0.067;0.143;-0.045;0.122;-0.062;0.096;0.003;0.086;0.005;0.07
1947;12;-0.062;0.142;-0.038;0.121;-0.063;0.096;0.003;0.085;0.005;0.07
1948;1;0.076;0.132;-0.043;0.121;-0.063;0.096;0.004;0.085;0.007;0.07
1948;2;-0.163;0.133;-0.038;0.12;-0.069;0.097;0.004;0.084;0.007;0.07
1948;3;-0.216;0.135;-0.042;0.119;-0.074;0.097;0.005;0.083;0.007;0.07
1948;4;-0.09;0.145;-0.055;0.118;-0.081;0.097;0.007;0.082;0.007;0.07
1948;5;0.046;0.153;-0.076;0.118;-0.086;0.098;0.008;0.082;0.008;0.07
1948;6;0.03;0.147;-0.096;0.117;-0.088;0.098;0.011;0.081;0.008;0.07
1948;7;-0.106;0.169;-0.095;0.116;-0.095;0.097;0.011;0.08;0.008;0.07
1948;8;-0.058;0.168;-0.098;0.115;-0.101;0.096;0.012;0.08;0.008;0.07
1948;9;-0.151;0.148;-0.086;0.113;-0.103;0.095;0.012;0.079;0.007;0.07
1948;10;-0.027;0.14;-0.087;0.112;-0.105;0.094;0.011;0.079;0.007;0.07
1948;11;-0.193;0.137;-0.097;0.11;-0.102;0.094;0.009;0.078;0.007;0.07
1948;12;-0.297;0.131;-0.12;0.109;-0.097;0.093;0.008;0.077;0.007;0.07
1949;1;0.085;0.118;-0.126;0.107;-0.095;0.092;0.003;0.077;0.008;0.07
1949;2;-0.194;0.113;-0.13;0.106;-0.089;0.091;0.001;0.076;0.008;0.07
1949;3;-0.078;0.122;-0.13;0.104;-0.085;0.09;-0.002;0.076;0.01;0.07
1949;4;-0.097;0.131;-0.129;0.102;-0.081;0.089;-0.003;0.075;0.011;0.07
1949;5;-0.083;0.141;-0.124;0.1;-0.08;0.088;-0.005;0.075;0.011;0.07
1949;6;-0.244;0.132;-0.104;0.098;-0.072;0.087;-0.006;0.075;0.011;0.07
1949;7;-0.171;0.154;-0.131;0.096;-0.069;0.086;-0.009;0.074;0.011;0.07
1949;8;-0.104;0.16;-0.143;0.095;-0.067;0.085;-0.011;0.074;0.011;0.07
1949;9;-0.158;0.136;-0.146;0.093;-0.07;0.084;-0.013;0.074;0.011;0.07
1949;10;-0.018;0.119;-0.154;0.092;-0.07;0.083;-0.015;0.073;0.011;0.07
1949;11;-0.131;0.112;-0.153;0.09;-0.068;0.082;-0.014;0.073;0.011;0.07
1949;12;-0.059;0.109;-0.134;0.089;-0.065;0.081;-0.015;0.073;0.009;0.069
1950;1;-0.231;0.101;-0.122;0.088;-0.062;0.08;-0.015;0.072;0.009;0.069
1950;2;-0.338;0.098;-0.127;0.086;-0.058;0.08;-0.016;0.072;0.009;0.069
1950;3;-0.113;0.097;-0.129;0.084;-0.055;0.079;-0.018;0.072;0.007;0.069
1950;4;-0.2;0.112;-0.141;0.083;-0.055;0.078;-0.021;0.072;0.006;0.069
1950;5;-0.069;0.119;-0.159;0.082;-0.058;0.077;-0.023;0.072;0.006;0.069
1950;6;-0.02;0.115;-0.169;0.081;-0.055;0.076;-0.023;0.072;0.006;0.069
1950;7;-0.022;0.132;-0.177;0.08;-0.055;0.075;-0.024;0.072;0.005;0.069
1950;8;-0.163;0.124;-0.182;0.079;-0.049;0.074;-0.025;0.072;0.005;0.069
1950;9;-0.188;0.115;-0.185;0.078;-0.044;0.073;-0.027;0.072;0.005;0.069
1950;10;-0.162;0.106;-0.17;0.077;-0.037;0.073;-0.029;0.072;0.005;0.069
1950;11;-0.336;0.091;-0.153;0.076;-0.034;0.072;-0.031;0.072;0.005;0.069
1950;12;-0.183;0.098;-0.143;0.075;-0.03;0.071;-0.032;0.072;0.005;0.069
1951;1;-0.328;0.087;-0.136;0.074;-0.026;0.071;-0.033;0.072;0.005;0.068
1951;2;-0.4;0.083;-0.107;0.073;-0.022;0.07;-0.034;0.071;0.005;0.068
1951;3;-0.142;0.086;-0.082;0.072;-0.018;0.069;-0.036;0.071;0.005;0.067
1951;4;-0.021;0.094;-0.051;0.072;-0.015;0.069;-0.039;0.07;0.006;0.067
1951;5;0.124;0.105;-0.022;0.071;-0.012;0.068;-0.04;0.07;0.007;0.066
1951;6;0.105;0.096;0.01;0.071;-0.005;0.067;-0.04;0.069;0.007;0.066
1951;7;0.06;0.113;0.053;0.071;-0.01;0.067;-0.04;0.069;0.007;0.066
1951;8;0.189;0.13;0.099;0.07;-0.008;0.066;-0.041;0.069;0.007;0.065
1951;9;0.104;0.108;0.106;0.071;-0.008;0.066;-0.042;0.068;0.008;0.065
1951;10;0.214;0.092;0.116;0.071;-0.006;0.066;-0.044;0.068;0.007;0.064
1951;11;0.011;0.086;0.111;0.072;-0.005;0.066;-0.045;0.067;0.007;0.064
1951;12;0.197;0.085;0.11;0.072;-0.002;0.065;-0.043;0.067;0.006;0.063
1952;1;0.189;0.082;0.115;0.073;-0.001;0.065;-0.044;0.066;0.005;0.063
1952;2;0.16;0.086;0.109;0.073;0;0.065;-0.044;0.066;0.005;0.063
1952;3;-0.064;0.088;0.111;0.074;0.001;0.064;-0.046;0.066;0.005;0.062
1952;4;0.097;0.113;0.1;0.074;0.004;0.064;-0.046;0.065;0.005;0.062
1952;5;0.068;0.128;0.091;0.074;0.009;0.064;-0.045;0.065;0.004;0.061
1952;6;0.095;0.118;0.082;0.075;0.008;0.064;-0.043;0.065;0.004;0.061
1952;7;0.121;0.148;0.075;0.075;0.016;0.064;-0.043;0.064;0.004;0.061
1952;8;0.121;0.148;0.077;0.076;0.019;0.064;-0.041;0.064;0.004;0.06
1952;9;0.128;0.122;0.091;0.076;0.017;0.064;-0.039;0.063;0.004;0.06
1952;10;0.077;0.104;0.11;0.076;0.018;0.064;-0.039;0.063;0.004;0.059
1952;11;-0.092;0.1;0.125;0.076;0.016;0.064;-0.039;0.062;0.004;0.059
1952;12;0.092;0.097;0.138;0.077;0.016;0.063;-0.037;0.062;0.003;0.059
1953;1;0.094;0.09;0.139;0.076;0.014;0.063;-0.035;0.062;0.004;0.058
1953;2;0.195;0.092;0.141;0.077;0.019;0.063;-0.032;0.061;0.003;0.058
1953;3;0.102;0.094;0.141;0.077;0.02;0.063;-0.029;0.061;0.003;0.058
1953;4;0.316;0.114;0.145;0.077;0.023;0.063;-0.028;0.061;0.002;0.057
1953;5;0.249;0.13;0.152;0.077;0.024;0.063;-0.028;0.06;0.001;0.057
1953;6;0.252;0.118;0.156;0.078;0.024;0.063;-0.029;0.06;0.001;0.057
1953;7;0.134;0.146;0.131;0.078;0.028;0.063;-0.028;0.06;0.001;0.056
1953;8;0.15;0.151;0.11;0.078;0.032;0.063;-0.028;0.059;0.002;0.056
1953;9;0.122;0.124;0.094;0.078;0.031;0.063;-0.028;0.059;0.002;0.056
1953;10;0.122;0.109;0.068;0.077;0.027;0.063;-0.027;0.059;0.002;0.055
1953;11;-0.006;0.099;0.046;0.077;0.021;0.063;-0.025;0.058;0.001;0.055
1953;12;0.136;0.097;0.021;0.076;0.017;0.063;-0.022;0.058;0.001;0.055
1954;1;-0.207;0.088;0.001;0.076;0.014;0.063;-0.022;0.058;-0.001;0.055
1954;2;-0.057;0.092;-0.018;0.075;0.006;0.063;-0.02;0.058;-0.003;0.054
1954;3;-0.086;0.093;-0.033;0.074;0.001;0.063;-0.018;0.058;-0.005;0.054
1954;4;0.006;0.107;-0.034;0.074;-0.007;0.063;-0.016;0.057;-0.007;0.054
1954;5;-0.021;0.113;-0.02;0.074;-0.01;0.063;-0.014;0.057;-0.009;0.054
1954;6;-0.04;0.105;-0.036;0.073;-0.013;0.063;-0.011;0.057;-0.01;0.054
1954;7;-0.113;0.124;-0.001;0.073;-0.019;0.062;-0.01;0.057;-0.011;0.053
1954;8;-0.067;0.126;-0.007;0.073;-0.022;0.062;-0.009;0.057;-0.013;0.053
1954;9;-0.064;0.108;-0.022;0.073;-0.022;0.062;-0.008;0.057;-0.015;0.053
1954;10;0.106;0.095;-0.033;0.073;-0.023;0.062;-0.008;0.057;-0.018;0.053
1954;11;0.166;0.093;-0.046;0.073;-0.022;0.062;-0.008;0.057;-0.019;0.053
1954;12;-0.061;0.091;-0.048;0.073;-0.021;0.062;-0.008;0.057;-0.021;0.052
1955;1;0.214;0.084;-0.046;0.072;-0.023;0.062;-0.006;0.056;-0.021;0.052
1955;2;-0.129;0.09;-0.03;0.072;-0.023;0.061;-0.002;0.056;-0.022;0.052
1955;3;-0.262;0.08;-0.037;0.072;-0.023;0.061;-0.004;0.056;-0.023;0.052
1955;4;-0.129;0.095;-0.045;0.071;-0.023;0.061;-0.003;0.056;-0.025;0.052
1955;5;-0.18;0.106;-0.079;0.071;-0.02;0.061;-0.003;0.056;-0.025;0.052
1955;6;-0.054;0.097;-0.093;0.071;-0.019;0.061;-0.003;0.056;-0.025;0.052
1955;7;-0.098;0.111;-0.117;0.07;-0.015;0.06;-0.003;0.056;-0.026;0.052
1955;8;0.134;0.112;-0.118;0.07;-0.015;0.06;-0.001;0.056;-0.027;0.052
1955;9;-0.154;0.095;-0.115;0.069;-0.015;0.06;0.001;0.056;-0.028;0.052
1955;10;0.015;0.085;-0.123;0.068;-0.02;0.06;0.003;0.056;-0.029;0.052
1955;11;-0.241;0.082;-0.13;0.068;-0.023;0.06;0.004;0.056;-0.03;0.051
1955;12;-0.233;0.081;-0.137;0.067;-0.028;0.059;0.008;0.055;-0.029;0.051
1956;1;-0.069;0.071;-0.137;0.067;-0.031;0.059;0.011;0.055;-0.03;0.051
1956;2;-0.149;0.081;-0.173;0.067;-0.034;0.059;0.016;0.055;-0.03;0.051
1956;3;-0.219;0.071;-0.178;0.066;-0.038;0.059;0.017;0.055;-0.031;0.051
1956;4;-0.223;0.076;-0.202;0.066;-0.039;0.058;0.019;0.055;-0.031;0.051
1956;5;-0.267;0.078;-0.196;0.066;-0.038;0.058;0.019;0.055;-0.031;0.05
1956;6;-0.137;0.078;-0.176;0.065;-0.039;0.058;0.019;0.055;-0.03;0.05
1956;7;-0.103;0.08;-0.18;0.065;-0.034;0.058;0.019;0.055;-0.03;0.05
1956;8;-0.296;0.081;-0.171;0.064;-0.032;0.058;0.017;0.055;-0.029;0.05
1956;9;-0.214;0.075;-0.16;0.064;-0.028;0.058;0.017;0.054;-0.028;0.049
1956;10;-0.269;0.075;-0.138;0.064;-0.025;0.058;0.015;0.054;-0.029;0.049
1956;11;-0.17;0.07;-0.105;0.064;-0.023;0.057;0.015;0.054;-0.029;0.049
1956;12;0.003;0.069;-0.078;0.063;-0.021;0.057;0.013;0.054;-0.028;0.049
1957;1;-0.118;0.066;-0.071;0.062;-0.019;0.057;0.011;0.054;-0.028;0.048
1957;2;-0.041;0.071;-0.034;0.062;-0.018;0.057;0.011;0.053;-0.029;0.048
1957;3;-0.092;0.069;-0.009;0.062;-0.018;0.057;0.013;0.053;-0.03;0.048
1957;4;0.045;0.071;0.022;0.062;-0.02;0.057;0.012;0.053;-0.03;0.048
1957;5;0.131;0.074;0.041;0.063;-0.025;0.057;0.011;0.053;-0.029;0.047
1957;6;0.193;0.075;0.053;0.063;-0.024;0.056;0.01;0.053;-0.028;0.047
1957;7;-0.025;0.117;0.092;0.062;-0.027;0.056;0.008;0.052;-0.028;0.047
1957;8;0.145;0.077;0.112;0.062;-0.023;0.056;0.007;0.052;-0.028;0.047
1957;9;0.084;0.11;0.129;0.062;-0.025;0.056;0.005;0.052;-0.027;0.047
1957;10;0.105;0.091;0.127;0.063;-0.025;0.056;0.004;0.052;-0.028;0.046
1957;11;0.058;0.083;0.122;0.063;-0.023;0.055;0.005;0.051;-0.028;0.046
1957;12;0.148;0.072;0.1;0.062;-0.022;0.055;0.004;0.051;-0.028;0.046
1958;1;0.357;0.065;0.101;0.06;-0.021;0.055;0.003;0.051;-0.029;0.046
1958;2;0.191;0.074;0.083;0.06;-0.022;0.055;0.003;0.051;-0.029;0.045
1958;3;0.116;0.067;0.068;0.059;-0.018;0.055;0;0.05;-0.028;0.045
1958;4;0.026;0.077;0.064;0.059;-0.017;0.055;-0.003;0.05;-0.028;0.045
1958;5;0.066;0.072;0.063;0.059;-0.016;0.054;-0.006;0.05;-0.028;0.045
1958;6;-0.068;0.067;0.058;0.06;-0.008;0.054;-0.008;0.05;-0.029;0.044
1958;7;-0.015;0.094;0.037;0.06;-0.006;0.054;-0.009;0.049;-0.029;0.044
1958;8;-0.068;0.069;0.025;0.06;-0.001;0.054;-0.008;0.049;-0.029;0.044
1958;9;-0.103;0.072;0.027;0.06;0.004;0.054;-0.008;0.049;-0.03;0.044
1958;10;0.056;0.072;0.041;0.06;0.01;0.053;-0.007;0.049;-0.029;0.043
1958;11;0.053;0.085;0.043;0.06;0.017;0.053;-0.006;0.048;-0.029;0.043
1958;12;0.083;0.077;0.056;0.061;0.021;0.052;-0.007;0.048;-0.028;0.043
1959;1;0.11;0.066;0.06;0.061;0.023;0.052;-0.006;0.048;-0.028;0.043
1959;2;0.041;0.065;0.066;0.061;0.029;0.052;-0.007;0.048;-0.028;0.043
1959;3;0.142;0.08;0.066;0.061;0.033;0.052;-0.008;0.047;-0.028;0.042
1959;4;0.193;0.065;0.061;0.061;0.037;0.051;-0.011;0.047;-0.026;0.042
1959;5;0.098;0.07;0.046;0.06;0.041;0.051;-0.013;0.047;-0.025;0.042
1959;6;0.084;0.07;0.041;0.06;0.039;0.05;-0.014;0.047;-0.024;0.042
1959;7;0.031;0.079;0.031;0.06;0.041;0.05;-0.013;0.046;-0.023;0.042
1959;8;0.003;0.069;0.036;0.06;0.044;0.05;-0.015;0.046;-0.023;0.042
1959;9;-0.096;0.074;-0.003;0.06;0.048;0.049;-0.017;0.046;-0.022;0.041
1959;10;-0.005;0.067;-0.031;0.06;0.048;0.049;-0.021;0.046;-0.022;0.041
1959;11;-0.133;0.073;-0.044;0.061;0.044;0.049;-0.024;0.046;-0.021;0.041
1959;12;0.019;0.065;-0.052;0.062;0.041;0.048;-0.026;0.045;-0.019;0.041
1960;1;-0.008;0.069;-0.059;0.06;0.04;0.048;-0.028;0.045;-0.018;0.041
1960;2;0.108;0.077;-0.052;0.061;0.036;0.048;-0.028;0.045;-0.016;0.041
1960;3;-0.334;0.073;-0.037;0.061;0.034;0.048;-0.027;0.045;-0.015;0.04
1960;4;-0.141;0.064;-0.031;0.061;0.031;0.048;-0.028;0.044;-0.014;0.04
1960;5;-0.062;0.083;-0.034;0.062;0.03;0.047;-0.027;0.044;-0.014;0.04
1960;6;-0.008;0.086;-0.017;0.062;0.028;0.047;-0.027;0.044;-0.014;0.04
1960;7;-0.05;0.065;-0.011;0.06;0.022;0.047;-0.028;0.044;-0.014;0.04
1960;8;0.091;0.077;-0.006;0.058;0.021;0.046;-0.029;0.043;-0.014;0.04
1960;9;0.072;0.064;0.026;0.057;0.015;0.046;-0.03;0.043;-0.012;0.039
1960;10;0.074;0.066;0.05;0.056;0.013;0.045;-0.03;0.043;-0.012;0.039
1960;11;-0.167;0.085;0.069;0.055;0.011;0.045;-0.028;0.043;-0.011;0.039
1960;12;0.222;0.072;0.08;0.053;0.011;0.045;-0.026;0.043;-0.01;0.039
1961;1;0.057;0.055;0.086;0.053;0.013;0.045;-0.027;0.042;-0.009;0.039
1961;2;0.174;0.062;0.08;0.052;0.018;0.044;-0.026;0.042;-0.008;0.039
1961;3;0.044;0.065;0.077;0.051;0.023;0.044;-0.025;0.042;-0.009;0.039
1961;4;0.152;0.055;0.071;0.049;0.024;0.044;-0.023;0.042;-0.009;0.038
1961;5;0.171;0.066;0.087;0.048;0.025;0.043;-0.022;0.042;-0.01;0.038
1961;6;0.126;0.085;0.058;0.047;0.025;0.043;-0.021;0.041;-0.011;0.038
1961;7;0.016;0.063;0.059;0.047;0.021;0.043;-0.019;0.041;-0.011;0.038
1961;8;0.019;0.078;0.054;0.046;0.019;0.043;-0.017;0.041;-0.012;0.038
1961;9;0.04;0.062;0.061;0.045;0.011;0.042;-0.015;0.041;-0.013;0.038
1961;10;-0.001;0.06;0.052;0.045;0.003;0.042;-0.014;0.041;-0.014;0.037
1961;11;0.022;0.056;0.028;0.044;-0.004;0.042;-0.013;0.04;-0.015;0.037
1961;12;-0.12;0.056;0.018;0.044;-0.006;0.042;-0.013;0.04;-0.016;0.037
1962;1;0.061;0.059;0.011;0.044;-0.008;0.041;-0.012;0.04;-0.018;0.037
1962;2;0.116;0.048;0.004;0.044;-0.013;0.041;-0.014;0.04;-0.019;0.037
1962;3;0.125;0.059;-0.006;0.043;-0.017;0.041;-0.013;0.04;-0.019;0.037
1962;4;0.05;0.062;-0.009;0.043;-0.021;0.04;-0.013;0.04;-0.019;0.036
1962;5;-0.118;0.056;-0.01;0.044;-0.023;0.04;-0.012;0.039;-0.019;0.036
1962;6;0.009;0.065;-0.001;0.043;-0.028;0.04;-0.014;0.039;-0.02;0.036
1962;7;-0.071;0.064;-0.006;0.043;-0.028;0.039;-0.014;0.039;-0.02;0.036
1962;8;-0.064;0.064;-0.006;0.043;-0.033;0.039;-0.015;0.039;-0.02;0.036
1962;9;-0.085;0.074;-0.035;0.042;-0.03;0.039;-0.016;0.039;-0.02;0.035
1962;10;-0.031;0.066;-0.045;0.042;-0.031;0.039;-0.016;0.039;-0.021;0.035
1962;11;0.003;0.05;-0.043;0.042;-0.031;0.039;-0.018;0.039;-0.02;0.035
1962;12;-0.007;0.055;-0.046;0.041;-0.033;0.038;-0.019;0.038;-0.02;0.035
1963;1;-0.001;0.053;-0.034;0.042;-0.034;0.038;-0.023;0.038;-0.019;0.035
1963;2;0.115;0.045;-0.008;0.042;-0.037;0.038;-0.026;0.038;-0.019;0.034
1963;3;-0.222;0.048;0.015;0.044;-0.041;0.038;-0.026;0.038;-0.018;0.034
1963;4;-0.066;0.06;0.029;0.045;-0.042;0.038;-0.027;0.038;-0.018;0.034
1963;5;-0.092;0.056;0.038;0.046;-0.041;0.038;-0.029;0.037;-0.018;0.034
1963;6;-0.027;0.062;0.042;0.047;-0.044;0.038;-0.029;0.037;-0.019;0.034
1963;7;0.067;0.072;0.036;0.047;-0.048;0.037;-0.03;0.037;-0.019;0.033
1963;8;0.255;0.065;0.016;0.047;-0.051;0.037;-0.03;0.037;-0.019;0.033
1963;9;0.184;0.085;0.009;0.046;-0.053;0.037;-0.031;0.037;-0.02;0.033
1963;10;0.141;0.057;-0.013;0.046;-0.056;0.037;-0.031;0.036;-0.02;0.033
1963;11;0.11;0.066;-0.029;0.046;-0.06;0.037;-0.032;0.036;-0.02;0.033
1963;12;0.043;0.054;-0.03;0.046;-0.062;0.037;-0.033;0.036;-0.02;0.032
1964;1;-0.081;0.059;-0.044;0.045;-0.061;0.037;-0.034;0.036;-0.02;0.032
1964;2;-0.125;0.049;-0.088;0.045;-0.062;0.037;-0.036;0.036;-0.021;0.032
1964;3;-0.296;0.059;-0.131;0.044;-0.062;0.037;-0.037;0.035;-0.021;0.032
1964;4;-0.338;0.058;-0.167;0.044;-0.065;0.037;-0.037;0.035;-0.021;0.032
1964;5;-0.281;0.053;-0.197;0.043;-0.066;0.037;-0.036;0.035;-0.021;0.031
1964;6;-0.044;0.059;-0.22;0.043;-0.064;0.037;-0.036;0.035;-0.021;0.031
1964;7;-0.093;0.054;-0.216;0.043;-0.066;0.037;-0.037;0.034;-0.021;0.031
1964;8;-0.278;0.074;-0.22;0.043;-0.072;0.037;-0.037;0.034;-0.02;0.031
1964;9;-0.336;0.058;-0.21;0.043;-0.073;0.037;-0.036;0.034;-0.02;0.031
1964;10;-0.281;0.051;-0.198;0.042;-0.074;0.037;-0.035;0.034;-0.02;0.03
1964;11;-0.254;0.048;-0.181;0.043;-0.069;0.037;-0.033;0.033;-0.021;0.03
1964;12;-0.238;0.044;-0.185;0.044;-0.069;0.037;-0.031;0.033;-0.021;0.03
1965;1;-0.034;0.049;-0.19;0.043;-0.067;0.037;-0.03;0.033;-0.022;0.03
1965;2;-0.167;0.055;-0.171;0.043;-0.066;0.037;-0.029;0.033;-0.021;0.03
1965;3;-0.178;0.053;-0.16;0.043;-0.065;0.037;-0.026;0.032;-0.019;0.029
1965;4;-0.186;0.049;-0.137;0.043;-0.064;0.037;-0.025;0.032;-0.018;0.029
1965;5;-0.081;0.064;-0.121;0.043;-0.065;0.036;-0.024;0.032;-0.017;0.029
1965;6;-0.097;0.078;-0.101;0.044;-0.065;0.036;-0.024;0.032;-0.016;0.029
1965;7;-0.151;0.092;-0.111;0.044;-0.069;0.036;-0.024;0.031;-0.016;0.028
1965;8;-0.055;0.052;-0.101;0.044;-0.073;0.036;-0.026;0.031;-0.017;0.028
1965;9;-0.194;0.078;-0.09;0.044;-0.068;0.036;-0.026;0.031;-0.017;0.028
1965;10;-0.006;0.061;-0.076;0.044;-0.067;0.036;-0.026;0.031;-0.017;0.028
1965;11;-0.064;0.058;-0.078;0.045;-0.068;0.036;-0.025;0.03;-0.017;0.028
1965;12;-0.004;0.049;-0.069;0.047;-0.069;0.036;-0.028;0.03;-0.017;0.028
1966;1;-0.153;0.052;-0.048;0.045;-0.073;0.035;-0.029;0.03;-0.016;0.027
1966;2;-0.039;0.051;-0.047;0.046;-0.079;0.035;-0.032;0.03;-0.016;0.027
1966;3;-0.056;0.057;-0.03;0.046;-0.085;0.035;-0.034;0.03;-0.016;0.027
1966;4;-0.017;0.055;-0.042;0.046;-0.086;0.035;-0.036;0.029;-0.016;0.027
1966;5;-0.097;0.056;-0.039;0.045;-0.089;0.035;-0.038;0.029;-0.016;0.027
1966;6;0.004;0.063;-0.039;0.044;-0.091;0.035;-0.04;0.029;-0.016;0.026
1966;7;0.1;0.063;-0.034;0.044;-0.09;0.034;-0.041;0.029;-0.016;0.026
1966;8;-0.034;0.063;-0.049;0.044;-0.09;0.034;-0.042;0.028;-0.015;0.026
